image_path,x_tl,y_tl,x_br,y_br,w,h,class
2015_00180.jpg,268,84,321,175,53,91,10
2015_00180.jpg,17,138,44,194,27,56,0
2015_00180.jpg,103,121,137,183,34,62,0
2015_00180.jpg,102,95,136,167,34,72,10
2015_00180.jpg,52,110,84,177,32,67,10
2015_00180.jpg,214,129,317,238,103,109,0
2015_00180.jpg,52,131,80,188,28,57,0
2015_00181.jpg,121,120,201,273,80,153,10
2015_00181.jpg,201,134,282,268,81,134,10
2015_00181.jpg,92,152,134,238,42,86,10
2015_00181.jpg,96,201,212,307,116,106,0
2015_00181.jpg,193,214,291,308,98,94,0
2015_00182.jpg,191,171,269,332,78,161,0
2015_00182.jpg,190,95,272,281,82,186,10
2015_00183.jpg,87,123,302,384,215,261,0
2015_00184.jpg,151,177,253,337,102,160,10
2015_00184.jpg,93,227,256,375,163,148,0
2015_00185.jpg,79,5,583,299,504,294,0
2015_00186.jpg,19,69,351,404,332,335,6
2015_00186.jpg,150,41,482,316,332,275,0
2015_00187.jpg,866,223,970,400,104,177,9
2015_00187.jpg,238,90,510,606,272,516,10
2015_00187.jpg,197,244,671,423,474,179,4
2015_00187.jpg,853,196,974,386,121,190,10
2015_00187.jpg,329,220,592,575,263,355,9
2015_00187.jpg,375,174,585,535,210,361,10
2015_00187.jpg,46,242,292,415,246,173,4
2015_00187.jpg,173,310,526,681,353,371,0
2015_00188.jpg,78,77,401,493,323,416,9
2015_00188.jpg,471,85,1022,653,551,568,0
2015_00189.jpg,389,389,424,450,35,61,4
2015_00189.jpg,344,391,405,439,61,48,4
2015_00189.jpg,238,424,374,512,136,88,0
2015_00189.jpg,42,369,90,506,48,137,10
2015_00190.jpg,561,324,629,560,68,236,10
2015_00190.jpg,422,348,474,515,52,167,10
2015_00190.jpg,605,314,682,553,77,239,10
2015_00190.jpg,661,318,728,547,67,229,10
2015_00190.jpg,354,336,422,516,68,180,10
2015_00190.jpg,704,338,778,552,74,214,10
2015_00190.jpg,254,332,316,522,62,190,10
2015_00190.jpg,778,318,864,576,86,258,10
2015_00190.jpg,513,340,579,536,66,196,10
2015_00190.jpg,909,183,1022,675,113,492,10
2015_00190.jpg,853,431,977,583,124,152,11
2015_00190.jpg,5,418,412,675,407,257,0
2015_00190.jpg,464,325,547,543,83,218,10
2015_00191.jpg,306,101,592,344,286,243,0
2015_00192.jpg,56,140,134,260,78,120,10
2015_00192.jpg,232,107,331,445,99,338,10
2015_00192.jpg,3,240,283,479,280,239,0
2015_00193.jpg,128,334,323,565,195,231,10
2015_00193.jpg,476,269,678,950,202,681,10
2015_00193.jpg,3,519,583,999,580,480,0
2015_00194.jpg,8,123,176,339,168,216,0
2015_00195.jpg,337,158,382,225,45,67,10
2015_00195.jpg,450,115,529,346,79,231,10
2015_00195.jpg,533,156,584,238,51,82,10
2015_00195.jpg,430,201,555,381,125,180,0
2015_00195.jpg,391,184,458,232,67,48,11
2015_00196.jpg,405,108,973,496,568,388,0
2015_00197.png,226,10,425,165,199,155,10
2015_00197.png,197,44,441,194,244,150,0
2015_00198.jpg,514,255,667,527,153,272,0
2015_00198.jpg,5,4,441,778,436,774,0
2015_00199.jpg,88,122,304,473,216,351,0
2015_00199.jpg,92,1,295,394,203,393,10
2015_00199.jpg,2,269,141,457,139,188,0
2015_00200.jpg,5,82,550,394,545,312,0
2015_00200.jpg,487,128,636,227,149,99,4
2015_00201.jpg,129,324,209,426,80,102,0
2015_00202.jpg,196,205,328,301,132,96,0
2015_00202.jpg,5,212,243,393,238,181,0
2015_00202.jpg,370,204,398,231,28,27,0
2015_00203.jpg,287,305,663,522,376,217,0
2015_00203.jpg,608,282,1021,444,413,162,4
2015_00203.jpg,370,182,496,458,126,276,10
2015_00203.jpg,427,213,613,520,186,307,10
2015_00204.jpg,600,420,635,504,35,84,2
2015_00204.jpg,49,270,407,441,358,171,0
2015_00205.jpg,239,195,448,340,209,145,0
2015_00205.jpg,201,189,285,240,84,51,4
2015_00205.jpg,322,128,393,330,71,202,10
2015_00205.jpg,2,135,187,292,185,157,4
2015_00206.jpg,4,150,133,380,129,230,4
2015_00206.jpg,256,244,330,361,74,117,10
2015_00206.jpg,129,159,181,389,52,230,10
2015_00206.jpg,325,203,431,291,106,88,0
2015_00206.jpg,175,311,278,406,103,95,6
2015_00206.jpg,287,287,343,352,56,65,6
2015_00207.jpg,4,168,117,236,113,68,3
2015_00207.jpg,170,199,189,241,19,42,10
2015_00207.jpg,46,213,84,246,38,33,9
2015_00207.jpg,118,265,350,476,232,211,0
2015_00207.jpg,53,196,70,238,17,42,10
2015_00207.jpg,29,222,143,347,114,125,0
2015_00208.jpg,408,412,675,616,267,204,0
2015_00208.jpg,2,415,89,528,87,113,0
2015_00208.jpg,65,426,187,549,122,123,0
2015_00208.jpg,708,399,753,425,45,26,4
2015_00208.jpg,754,396,917,430,163,34,4
2015_00209.jpg,369,427,413,582,44,155,10
2015_00209.jpg,44,371,339,891,295,520,0
2015_00209.jpg,534,381,654,704,120,323,10
2015_00209.jpg,443,284,602,827,159,543,10
2015_00209.jpg,413,446,463,559,50,113,10
2015_00210.jpg,3,251,199,494,196,243,0
2015_00210.jpg,124,283,374,638,250,355,0
2015_00211.jpg,311,373,356,465,45,92,10
2015_00211.jpg,603,360,638,429,35,69,10
2015_00211.jpg,319,403,360,474,41,71,0
2015_00211.jpg,568,370,601,453,33,83,10
2015_00211.jpg,505,362,527,415,22,53,10
2015_00212.jpg,146,108,347,526,201,418,10
2015_00212.jpg,86,297,436,531,350,234,0
2015_00213.jpg,9,265,109,344,100,79,0
2015_00213.jpg,266,251,330,314,64,63,0
2015_00214.jpg,13,253,331,494,318,241,0
2015_00214.jpg,6,226,97,296,91,70,0
2015_00215.jpg,331,377,516,582,185,205,0
2015_00215.jpg,72,386,312,617,240,231,0
2015_00216.jpg,20,214,187,479,167,265,0
2015_00217.jpg,268,165,376,259,108,94,0
2015_00217.jpg,169,227,226,252,57,25,8
2015_00218.jpg,209,81,437,198,228,117,0
2015_00219.jpg,312,282,391,424,79,142,9
2015_00219.jpg,271,327,380,488,109,161,0
2015_00220.jpg,381,75,427,142,46,67,9
2015_00220.jpg,7,92,78,156,71,64,0
2015_00220.jpg,94,19,142,140,48,121,10
2015_00220.jpg,251,28,299,135,48,107,10
2015_00220.jpg,422,33,465,102,43,69,10
2015_00220.jpg,470,43,624,276,154,233,10
2015_00220.jpg,277,4,409,383,132,379,10
2015_00220.jpg,127,183,524,390,397,207,0
2015_00220.jpg,206,20,226,68,20,48,10
2015_00221.jpg,234,270,288,307,54,37,0
2015_00221.jpg,170,269,226,307,56,38,0
2015_00221.jpg,4,233,126,416,122,183,0
2015_00221.jpg,117,255,181,347,64,92,0
2015_00222.jpg,272,7,668,654,396,647,10
2015_00222.jpg,209,272,783,720,574,448,0
2015_00223.jpg,281,95,355,277,74,182,10
2015_00223.jpg,283,163,376,290,93,127,0
2015_00224.jpg,148,334,239,459,91,125,0
2015_00224.jpg,149,296,225,425,76,129,10
2015_00225.jpg,127,176,196,342,69,166,10
2015_00225.jpg,272,256,529,443,257,187,0
2015_00225.jpg,341,178,480,431,139,253,10
2015_00226.jpg,231,215,404,334,173,119,0
2015_00226.jpg,287,163,370,333,83,170,10
2015_00227.jpg,157,141,207,173,50,32,6
2015_00227.jpg,253,100,467,331,214,231,0
2015_00228.jpg,23,67,328,268,305,201,4
2015_00228.jpg,351,123,496,254,145,131,0
2015_00229.jpg,27,468,289,829,262,361,0
2015_00229.jpg,617,608,700,743,83,135,10
2015_00230.jpg,123,210,161,252,38,42,4
2015_00230.jpg,150,210,189,247,39,37,4
2015_00230.jpg,234,209,272,288,38,79,10
2015_00230.jpg,179,209,215,289,36,80,10
2015_00230.jpg,22,204,54,293,32,89,10
2015_00230.jpg,4,209,33,283,29,74,10
2015_00230.jpg,178,237,212,302,34,65,0
2015_00230.jpg,327,185,474,354,147,169,4
2015_00230.jpg,293,210,317,235,24,25,4
2015_00230.jpg,229,233,272,303,43,70,0
2015_00230.jpg,275,212,305,243,30,31,4
2015_00230.jpg,46,202,134,259,88,57,4
2015_00231.jpg,329,247,608,430,279,183,0
2015_00232.jpg,43,175,99,228,56,53,10
2015_00232.jpg,307,152,440,254,133,102,0
2015_00232.jpg,109,211,155,260,46,49,6
2015_00232.jpg,117,191,168,252,51,61,10
2015_00232.jpg,11,178,36,228,25,50,10
2015_00232.jpg,312,147,357,200,45,53,10
2015_00232.jpg,284,144,306,201,22,57,10
2015_00232.jpg,183,66,452,277,269,211,3
2015_00233.jpg,228,103,285,226,57,123,10
2015_00233.jpg,104,96,191,265,87,169,10
2015_00233.jpg,302,96,388,269,86,173,10
2015_00233.jpg,71,104,131,181,60,77,10
2015_00233.jpg,71,151,133,236,62,85,0
2015_00233.jpg,173,118,192,146,19,28,10
2015_00233.jpg,231,153,291,256,60,103,0
2015_00233.jpg,298,189,398,326,100,137,0
2015_00233.jpg,184,130,210,199,26,69,10
2015_00233.jpg,90,175,185,326,95,151,0
2015_00233.jpg,3,125,98,217,95,92,4
2015_00233.jpg,342,122,488,264,146,142,4
2015_00233.jpg,278,134,312,183,34,49,4
2015_00233.jpg,178,149,211,210,33,61,0
2015_00234.jpg,482,414,798,664,316,250,0
2015_00234.jpg,159,374,669,665,510,291,0
2015_00234.jpg,380,187,597,616,217,429,10
2015_00234.jpg,552,271,737,646,185,375,10
2015_00235.jpg,31,264,66,337,35,73,10
2015_00235.jpg,155,280,330,394,175,114,0
2015_00235.jpg,30,297,70,349,40,52,0
2015_00235.jpg,60,264,100,349,40,85,10
2015_00235.jpg,56,302,103,355,47,53,0
2015_00236.jpg,105,187,220,413,115,226,0
2015_00237.jpg,120,188,163,299,43,111,0
2015_00237.jpg,84,140,144,297,60,157,10
2015_00238.jpg,27,206,53,245,26,39,10
2015_00238.jpg,113,220,131,244,18,24,9
2015_00238.jpg,80,203,105,246,25,43,10
2015_00238.jpg,121,212,137,235,16,23,10
2015_00238.jpg,221,216,286,308,65,92,0
2015_00238.jpg,287,221,340,261,53,40,0
2015_00238.jpg,2,205,24,243,22,38,10
2015_00238.jpg,363,219,375,247,12,28,10
2015_00238.jpg,380,214,396,251,16,37,10
2015_00238.jpg,297,201,332,252,35,51,10
2015_00238.jpg,437,213,453,254,16,41,10
2015_00238.jpg,228,154,284,300,56,146,10
2015_00238.jpg,399,195,432,265,33,70,10
2015_00238.jpg,457,212,486,254,29,42,10
2015_00238.jpg,373,220,451,274,78,54,0
2015_00239.jpg,76,49,423,302,347,253,0
2015_00240.jpg,207,86,227,137,20,51,10
2015_00240.jpg,178,137,350,283,172,146,0
2015_00241.jpg,248,172,628,456,380,284,0
2015_00241.jpg,141,534,458,676,317,142,11
2015_00242.jpg,283,266,339,337,56,71,0
2015_00242.jpg,285,292,305,322,20,30,8
2015_00242.jpg,261,230,276,269,15,39,10
2015_00242.jpg,249,230,265,267,16,37,10
2015_00242.jpg,73,255,135,317,62,62,0
2015_00242.jpg,148,234,178,272,30,38,0
2015_00242.jpg,182,245,211,292,29,47,0
2015_00243.jpg,445,262,497,458,52,196,10
2015_00243.jpg,490,280,572,422,82,142,10
2015_00243.jpg,242,255,320,448,78,193,10
2015_00243.jpg,147,249,223,439,76,190,10
2015_00243.jpg,25,342,158,437,133,95,0
2015_00243.jpg,440,350,737,509,297,159,0
2015_00243.jpg,695,274,892,539,197,265,10
2015_00243.jpg,213,324,353,448,140,124,0
2015_00243.jpg,351,325,471,422,120,97,0
2015_00244.jpg,202,451,546,678,344,227,0
2015_00244.jpg,299,312,473,626,174,314,10
2015_00245.jpg,348,294,531,572,183,278,0
2015_00245.jpg,126,230,425,668,299,438,10
2015_00245.jpg,557,77,765,641,208,564,10
2015_00246.jpg,128,73,626,395,498,322,0
2015_00246.jpg,488,336,1020,618,532,282,0
2015_00246.jpg,9,57,376,320,367,263,4
2015_00246.jpg,923,88,1022,381,99,293,0
2015_00246.jpg,502,60,965,318,463,258,4
2015_00246.jpg,360,104,432,171,72,67,4
2015_00247.jpg,89,195,313,635,224,440,0
2015_00247.jpg,280,183,467,627,187,444,0
2015_00248.jpg,2,160,225,357,223,197,0
2015_00248.jpg,216,155,561,371,345,216,0
2015_00249.jpg,6,2,904,681,898,679,0
2015_00250.jpg,480,63,506,132,26,69,10
2015_00250.jpg,378,61,414,109,36,48,10
2015_00250.jpg,145,99,294,264,149,165,0
2015_00250.jpg,541,48,637,127,96,79,3
2015_00250.jpg,456,88,528,142,72,54,0
2015_00250.jpg,245,104,358,253,113,149,10
2015_00250.jpg,126,60,172,93,46,33,10
2015_00250.jpg,165,66,213,133,48,67,10
2015_00250.jpg,208,66,235,121,27,55,10
2015_00250.jpg,233,65,272,136,39,71,10
2015_00250.jpg,275,65,291,111,16,46,10
2015_00250.jpg,318,67,349,121,31,54,10
2015_00250.jpg,357,93,436,145,79,52,0
2015_00250.jpg,522,52,551,142,29,90,10
2015_00251.jpg,314,138,604,335,290,197,0
2015_00251.jpg,132,120,451,346,319,226,0
2015_00252.jpg,274,250,474,454,200,204,4
2015_00252.jpg,121,294,238,508,117,214,0
2015_00253.jpg,312,126,351,227,39,101,10
2015_00253.jpg,183,176,256,296,73,120,0
2015_00253.jpg,363,121,410,245,47,124,10
2015_00253.jpg,181,111,255,276,74,165,10
2015_00253.jpg,260,136,310,172,50,36,4
2015_00253.jpg,10,125,120,213,110,88,4
2015_00254.jpg,111,174,428,673,317,499,0
2015_00255.jpg,212,355,242,443,30,88,10
2015_00255.jpg,104,374,181,436,77,62,0
2015_00255.jpg,5,368,105,450,100,82,0
2015_00255.jpg,138,356,152,390,14,34,10
2015_00255.jpg,166,359,179,385,13,26,10
2015_00255.jpg,188,357,217,414,29,57,10
2015_00255.jpg,241,348,280,439,39,91,10
2015_00256.jpg,94,136,205,302,111,166,0
2015_00257.jpg,94,291,471,590,377,299,0
2015_00258.jpg,197,225,254,332,57,107,10
2015_00258.jpg,199,270,256,353,57,83,0
2015_00259.jpg,164,428,355,564,191,136,0
2015_00260.jpg,236,355,356,443,120,88,0
2015_00260.jpg,773,358,992,533,219,175,0
2015_00261.jpg,318,248,359,299,41,51,10
2015_00261.jpg,404,219,497,309,93,90,0
2015_00261.jpg,206,225,314,314,108,89,0
2015_00261.jpg,370,241,416,294,46,53,10
2015_00262.jpg,436,184,533,289,97,105,0
2015_00262.jpg,444,158,532,263,88,105,10
2015_00263.jpg,3,152,108,217,105,65,4
2015_00263.jpg,364,181,443,227,79,46,0
2015_00264.jpg,197,178,350,325,153,147,0
2015_00264.jpg,435,137,498,286,63,149,10
2015_00264.jpg,371,185,469,284,98,99,0
2015_00264.jpg,512,197,578,261,66,64,0
2015_00265.jpg,28,45,403,426,375,381,0
2015_00266.jpg,192,147,250,228,58,81,0
2015_00266.jpg,219,114,255,147,36,33,4
2015_00266.jpg,286,110,329,143,43,33,4
2015_00266.jpg,315,113,372,156,57,43,4
2015_00267.jpg,190,245,243,385,53,140,10
2015_00267.jpg,491,235,638,436,147,201,4
2015_00267.jpg,86,237,149,413,63,176,10
2015_00267.jpg,442,235,515,392,73,157,10
2015_00267.jpg,397,342,639,608,242,266,0
2015_00267.jpg,150,245,201,333,51,88,10
2015_00267.jpg,557,188,639,242,82,54,3
2015_00267.jpg,3,255,38,320,35,65,10
2015_00267.jpg,33,249,92,321,59,72,10
2015_00268.jpg,99,410,169,515,70,105,0
2015_00268.jpg,166,421,243,522,77,101,0
2015_00268.jpg,233,404,308,529,75,125,0
2015_00268.jpg,4,372,29,466,25,94,10
2015_00268.jpg,31,379,58,468,27,89,10
2015_00268.jpg,48,383,78,425,30,42,10
2015_00268.jpg,48,406,139,493,91,87,0
2015_00269.jpg,11,547,231,759,220,212,0
2015_00269.jpg,502,416,613,645,111,229,10
2015_00269.jpg,715,409,781,621,66,212,10
2015_00270.jpg,3,3,558,621,555,618,0
2015_00271.jpg,178,356,321,591,143,235,0
2015_00271.jpg,696,375,1021,575,325,200,0
2015_00271.jpg,384,386,723,569,339,183,0
2015_00272.jpg,3,92,424,636,421,544,0
2015_00272.jpg,362,29,421,145,59,116,10
2015_00273.jpg,227,188,242,223,15,35,10
2015_00273.jpg,3,206,92,396,89,190,4
2015_00273.jpg,35,195,134,287,99,92,4
2015_00273.jpg,83,181,160,266,77,85,4
2015_00273.jpg,300,252,379,322,79,70,11
2015_00273.jpg,425,246,475,313,50,67,11
2015_00273.jpg,406,262,454,331,48,69,6
2015_00273.jpg,468,246,520,321,52,75,6
2015_00273.jpg,327,260,383,336,56,76,6
2015_00273.jpg,266,250,316,324,50,74,6
2015_00273.jpg,413,199,460,250,47,51,10
2015_00273.jpg,396,197,421,235,25,38,10
2015_00273.jpg,30,264,161,445,131,181,0
2015_00273.jpg,361,204,397,281,36,77,10
2015_00273.jpg,338,201,375,253,37,52,10
2015_00273.jpg,257,201,299,246,42,45,10
2015_00273.jpg,180,211,205,255,25,44,0
2015_00273.jpg,315,201,344,247,29,46,10
2015_00273.jpg,140,211,182,300,42,89,0
2015_00274.jpg,883,303,1022,479,139,176,0
2015_00274.jpg,511,279,804,475,293,196,0
2015_00274.jpg,312,271,615,458,303,187,0
2015_00275.jpg,82,179,111,262,29,83,10
2015_00275.jpg,61,213,142,267,81,54,0
2015_00276.jpg,335,165,370,183,35,18,4
2015_00276.jpg,73,172,94,203,21,31,0
2015_00276.jpg,184,167,323,208,139,41,1
2015_00276.jpg,320,183,507,220,187,37,1
2015_00276.jpg,34,195,127,330,93,135,0
2015_00276.jpg,369,168,408,185,39,17,4
2015_00276.jpg,416,168,467,186,51,18,4
2015_00277.jpg,42,323,150,402,108,79,0
2015_00277.jpg,167,286,188,330,21,44,10
2015_00277.jpg,317,297,332,331,15,34,10
2015_00278.jpg,288,103,405,230,117,127,0
2015_00278.jpg,298,5,381,198,83,193,10
2015_00279.jpg,178,175,204,222,26,47,0
2015_00279.jpg,316,162,340,191,24,29,10
2015_00279.jpg,5,210,181,337,176,127,0
2015_00279.jpg,282,158,295,191,13,33,10
2015_00279.jpg,251,157,267,189,16,32,10
2015_00279.jpg,348,153,387,189,39,36,10
2015_00279.jpg,200,189,250,277,50,88,0
2015_00280.jpg,193,122,244,229,51,107,10
2015_00280.jpg,244,118,309,273,65,155,10
2015_00280.jpg,132,110,200,298,68,188,10
2015_00280.jpg,22,159,85,227,63,68,10
2015_00280.jpg,2,169,106,258,104,89,0
2015_00280.jpg,120,201,230,303,110,102,0
2015_00280.jpg,250,171,334,284,84,113,0
2015_00280.jpg,42,139,74,169,32,30,10
2015_00280.jpg,381,114,428,272,47,158,10
2015_00280.jpg,370,180,445,283,75,103,0
2015_00280.jpg,190,164,237,235,47,71,0
2015_00281.jpg,33,262,61,316,28,54,10
2015_00281.jpg,283,262,307,324,24,62,10
2015_00281.jpg,140,295,226,356,86,61,0
2015_00281.jpg,268,266,290,327,22,61,10
2015_00281.jpg,306,268,333,324,27,56,10
2015_00281.jpg,172,275,216,346,44,71,10
2015_00281.jpg,381,268,398,313,17,45,10
2015_00281.jpg,353,271,373,319,20,48,10
2015_00281.jpg,74,264,93,317,19,53,10
2015_00282.jpg,273,164,413,296,140,132,0
2015_00282.jpg,274,101,381,255,107,154,10
2015_00283.jpg,56,204,172,283,116,79,0
2015_00284.jpg,3,8,432,337,429,329,0
2015_00285.jpg,39,266,138,430,99,164,0
2015_00286.jpg,512,187,575,347,63,160,10
2015_00286.jpg,565,197,619,350,54,153,10
2015_00286.jpg,473,198,525,347,52,149,10
2015_00286.jpg,402,203,468,350,66,147,10
2015_00286.jpg,315,222,350,253,35,31,10
2015_00286.jpg,256,212,286,253,30,41,10
2015_00286.jpg,522,254,639,397,117,143,0
2015_00286.jpg,296,257,413,344,117,87,0
2015_00286.jpg,31,254,114,352,83,98,0
2015_00287.jpg,114,241,162,312,48,71,10
2015_00287.jpg,228,231,254,287,26,56,10
2015_00287.jpg,255,234,273,280,18,46,10
2015_00287.jpg,322,263,434,351,112,88,0
2015_00287.jpg,184,231,219,296,35,65,10
2015_00288.jpg,130,288,162,356,32,68,10
2015_00288.jpg,282,287,343,357,61,70,10
2015_00288.jpg,989,281,1019,405,30,124,10
2015_00288.jpg,936,288,963,371,27,83,10
2015_00288.jpg,891,289,930,372,39,83,10
2015_00288.jpg,802,289,826,357,24,68,10
2015_00288.jpg,388,289,415,364,27,75,10
2015_00288.jpg,539,329,655,423,116,94,0
2015_00288.jpg,291,350,404,427,113,77,9
2015_00288.jpg,962,289,998,356,36,67,10
2015_00288.jpg,422,291,449,354,27,63,10
2015_00288.jpg,679,297,711,370,32,73,10
2015_00288.jpg,636,295,662,368,26,73,10
2015_00288.jpg,572,296,644,414,72,118,10
2015_00288.jpg,535,296,565,348,30,52,10
2015_00288.jpg,193,291,236,382,43,91,10
2015_00288.jpg,223,291,263,351,40,60,10
2015_00288.jpg,844,298,877,374,33,76,10
2015_00288.jpg,921,325,960,377,39,52,6
2015_00288.jpg,495,285,529,364,34,79,10
2015_00288.jpg,471,290,498,354,27,64,10
2015_00288.jpg,24,287,103,373,79,86,10
2015_00288.jpg,437,283,469,376,32,93,10
2015_00289.jpg,11,32,638,475,627,443,0
2015_00290.jpg,45,31,639,418,594,387,0
2015_00291.jpg,55,48,608,429,553,381,0
2015_00292.jpg,117,238,318,376,201,138,0
2015_00292.jpg,330,183,396,252,66,69,10
2015_00292.jpg,579,242,612,270,33,28,4
2015_00292.jpg,122,67,568,390,446,323,3
2015_00293.jpg,697,244,814,289,117,45,4
2015_00293.jpg,101,260,163,312,62,52,4
2015_00293.jpg,646,319,860,470,214,151,0
2015_00293.jpg,390,259,522,306,132,47,4
2015_00293.jpg,539,245,556,289,17,44,10
2015_00293.jpg,402,312,498,439,96,127,10
2015_00293.jpg,794,244,896,295,102,51,4
2015_00293.jpg,6,334,223,474,217,140,0
2015_00293.jpg,595,252,751,312,156,60,4
2015_00293.jpg,57,258,115,294,58,36,4
2015_00293.jpg,775,268,898,340,123,72,4
2015_00293.jpg,291,245,310,283,19,38,10
2015_00293.jpg,285,273,333,301,48,28,0
2015_00293.jpg,251,247,284,295,33,48,10
2015_00294.jpg,10,147,187,309,177,162,9
2015_00294.jpg,477,150,605,374,128,224,0
2015_00294.jpg,483,22,602,316,119,294,10
2015_00294.jpg,321,146,445,312,124,166,0
2015_00294.jpg,349,75,437,257,88,182,10
2015_00295.jpg,479,243,505,289,26,46,10
2015_00295.jpg,584,242,639,298,55,56,4
2015_00295.jpg,372,252,453,295,81,43,4
2015_00295.jpg,464,254,527,294,63,40,9
2015_00295.jpg,86,234,137,345,51,111,10
2015_00295.jpg,138,263,164,333,26,70,10
2015_00295.jpg,71,262,150,355,79,93,0
2015_00295.jpg,296,276,345,336,49,60,10
2015_00295.jpg,176,282,199,324,23,42,10
2015_00295.jpg,194,278,225,329,31,51,10
2015_00295.jpg,220,277,246,333,26,56,10
2015_00295.jpg,562,261,579,285,17,24,10
2015_00295.jpg,256,246,282,292,26,46,10
2015_00295.jpg,252,274,318,349,66,75,10
2015_00296.jpg,252,224,285,289,33,65,10
2015_00296.jpg,493,236,550,283,57,47,4
2015_00296.jpg,548,233,594,268,46,35,4
2015_00296.jpg,388,227,406,278,18,51,10
2015_00296.jpg,371,227,392,277,21,50,10
2015_00296.jpg,347,217,366,282,19,65,10
2015_00296.jpg,246,244,295,295,49,51,0
2015_00297.jpg,367,197,428,290,61,93,0
2015_00297.jpg,165,257,185,270,20,13,4
2015_00298.jpg,12,66,624,399,612,333,0
2015_00299.jpg,238,411,374,550,136,139,0
2015_00300.jpg,7,388,472,634,465,246,0
2015_00300.jpg,202,373,270,428,68,55,4
2015_00300.jpg,291,376,356,417,65,41,4
2015_00301.jpg,405,149,617,682,212,533,10
2015_00301.jpg,386,311,741,663,355,352,0
2015_00302.jpg,186,101,436,377,250,276,10
2015_00302.jpg,164,195,478,432,314,237,0
2015_00303.jpg,96,14,285,378,189,364,10
2015_00303.jpg,60,133,308,419,248,286,0
2015_00304.jpg,103,40,354,341,251,301,0
2015_00305.jpg,285,199,378,323,93,124,0
2015_00305.jpg,12,198,118,326,106,128,0
2015_00305.jpg,171,209,239,328,68,119,0
2015_00305.jpg,429,197,563,334,134,137,0
2015_00306.jpg,70,103,312,294,242,191,0
2015_00307.jpg,110,287,300,412,190,125,0
2015_00308.jpg,68,425,603,764,535,339,0
2015_00309.jpg,350,281,438,413,88,132,0
2015_00309.jpg,209,232,233,290,24,58,10
2015_00309.jpg,181,234,222,323,41,89,10
2015_00309.jpg,264,229,307,333,43,104,10
2015_00309.jpg,84,237,121,318,37,81,10
2015_00309.jpg,37,230,86,335,49,105,10
2015_00309.jpg,118,220,160,353,42,133,10
2015_00309.jpg,145,231,201,355,56,124,10
2015_00310.jpg,134,129,164,170,30,41,8
